Date/Time,Electricity:Facility,Fans:Electricity,Cooling:Electricity,Heating:Electricity,InteriorLights:Electricity,InteriorEquipment:Electricity,Gas:Facility,Heating:Gas,InteriorEquipment:Gas,Water Heater:WaterSystems:Gas
 01/17  05:00:00,1085.356612,96.21671978,601.9304264,0,100.1506573,148.9693994,516.7035887,493.6122817,5.664669961,17.42663706
 01/17  06:00:00,1078.646672,96.21671978,593.7200657,0,100.1506573,149.8943994,985.3321169,953.7462355,14.1616749,17.42420644
 01/17  07:00:00,1304.86249,96.22372463,592.097941,0,176.4710373,302.6124365,646.0697639,609.0256477,28.3233498,8.7207664
 01/17  08:00:00,1409.962044,96.43778058,590.0442968,0,243.2593065,310.1097119,605.1442285,536.2705698,42.48502471,26.38863397
 01/17  09:00:00,1448.989022,96.5704382,587.6647734,0,243.2593065,310.1097119,585.3624241,493.3449891,56.64669961,35.37073535
 01/17  10:00:00,1480.34906,96.67523947,585.6960733,0,243.2593065,302.6124365,541.4992932,463.5038183,42.48502471,35.51045012
 01/17  11:00:00,1481.762161,96.76787864,579.3052534,0,243.2593065,310.1097119,553.4033037,440.5075032,70.80837451,42.08742601
 01/17  12:00:00,1476.031578,96.85255942,571.928996,0,243.2593065,310.1097119,535.9931822,426.7790745,70.80837451,38.40573317
 01/17  13:00:00,1426.63736,96.99244232,563.6829998,0,243.2593065,310.1097119,527.8409854,412.5274666,70.80837451,44.50514433
 01/17  14:00:00,1453.032761,97.21342508,555.9937281,0,243.2593065,302.6124365,501.2034548,399.7872226,56.64669961,44.76953265
 01/17  15:00:00,1448.748904,97.5717228,550.9439119,0,243.2593065,302.6124365,464.2385173,386.0171184,42.48502471,35.73637417
 01/17  16:00:00,1449.894232,97.81755901,551.8420791,0,243.2593065,302.6124365,487.7400584,386.5131253,56.64669961,44.58023349
 01/17  17:00:00,1458.525671,98.14235704,553.5450012,0,243.2593065,310.1097119,510.1714049,389.7493298,84.97004941,35.45202573
 01/17  18:00:00,1472.430635,98.51945359,551.4486092,0,243.2593065,310.1097119,492.9077028,390.3980985,84.97004941,17.53955481
 01/17  19:00:00,1213.705083,96.21671978,561.0032255,0,166.9389264,199.1109338,467.1064718,364.6586372,84.97004941,17.47778512
 01/17  20:00:00,1208.283149,96.21671978,563.235464,0,166.9389264,191.6136585,444.9899632,370.8666121,56.64669961,17.47665153
 01/17  21:00:00,1071.877389,96.21671978,560.5821446,0,100.1506573,124.5586935,486.5151447,412.3902675,56.64669961,17.47817758
 01/17  22:00:00,1030.84003,96.21671978,558.8087837,0,100.1506573,124.5586935,476.0984697,416.182061,42.48502471,17.43138397
 01/17  23:00:00,963.7376085,96.21671978,558.8525129,0,46.09303362,124.5586935,478.582444,432.8340763,28.3233498,17.42501794
 01/17  24:00:00,965.3651298,96.21671978,559.7203343,0,46.09303362,124.5586935,468.6612771,437.0753773,14.1616749,17.42422493
 01/18  01:00:00,953.3676598,96.21671978,560.1472411,0,46.09303362,113.3127805,453.5535564,439.1680574,5.664669961,8.720828966
 01/18  02:00:00,953.8219017,96.21671978,560.6782262,0,46.09303362,113.3127805,464.1277116,441.038165,5.664669961,17.42487672
 01/18  03:00:00,955.6755821,96.21671978,562.6753623,0,46.09303362,113.3127805,467.3513458,444.2624059,5.664669961,17.42426992
 01/18  04:00:00,955.2355775,96.21671978,562.1713145,0,46.09303362,113.3127805,470.2932547,447.2050364,5.664669961,17.42354828
 01/18  05:00:00,1044.609063,96.21671978,560.9709401,0,100.1506573,148.9693994,441.5931004,427.2049778,5.664669961,8.723452601
 01/18  06:00:00,1039.133686,96.21787525,553.6068195,0,100.1506573,149.8943994,717.6239961,686.0377228,14.1616749,17.4245984
 01/18  07:00:00,1262.830111,96.90130219,547.2404458,0,176.4710373,302.6124365,519.5032857,473.7534936,28.3233498,17.42644228
 01/18  08:00:00,1369.444605,97.54883919,545.1831924,0,243.2593065,310.1097119,498.4481959,429.5763662,42.48502471,26.38680503
 01/18  09:00:00,1458.356243,97.94115315,595.7492173,0,243.2593065,310.1097119,514.5447981,431.3624253,56.64669961,26.5356732
 01/18  10:00:00,1509.391676,98.27682753,615.1956537,0,243.2593065,302.6124365,506.7143077,428.7056836,42.48502471,35.52359932
 01/18  11:00:00,1510.226091,98.76706881,608.0449415,0,243.2593065,310.1097119,528.5682968,413.0851162,70.80837451,44.67480607
 01/18  12:00:00,1509.030809,99.13894035,605.3756767,0,243.2593065,310.1097119,528.4588172,412.8804171,70.80837451,44.7700256
 01/18  13:00:00,1465.785612,99.5404706,603.8108367,0,243.2593065,310.1097119,516.1869563,409.7702984,70.80837451,35.60828341
 01/18  14:00:00,1495.39904,99.82736588,580.9546611,0,243.2593065,302.6124365,518.0653436,416.6498461,56.64669961,44.7687979
 01/18  15:00:00,1463.262346,100.110817,505.6586421,0,243.2593065,302.6124365,510.0764262,422.9136728,42.48502471,44.67772876
 01/18  16:00:00,1367.337715,100.4042062,397.2293665,0,243.2593065,302.6124365,519.9833599,427.6732713,56.64669961,35.66338897
 01/18  17:00:00,1279.927814,100.65575,302.3764882,0,243.2593065,310.1097119,576.2756498,455.8397658,84.97004941,35.46583455
 01/18  18:00:00,1245.92529,100.8955935,250.9455518,0,243.2593065,310.1097119,598.6138031,487.3424412,84.97004941,26.30131251
 01/18  19:00:00,923.6884917,96.21671978,196.3771114,0,166.9389264,199.1109338,670.5449953,568.099744,84.97004941,17.47520189
 01/18  20:00:00,886.531201,96.21671978,167.7174448,0,166.9389264,191.6136585,694.0087057,619.8855536,56.64669961,17.47645246
 01/18  21:00:00,742.2561602,96.21671978,149.0732667,0,100.1506573,124.5586935,771.0179832,696.8934615,56.64669961,17.47782205
 01/18  22:00:00,698.6354341,96.21671978,137.6984733,0,100.1506573,124.5586935,786.146583,726.231489,42.48502471,17.43006929
 01/18  23:00:00,624.7766506,96.21671978,127.1566533,0,46.09303362,124.5586935,800.2272933,763.1820758,28.3233498,8.721867746
 01/18  24:00:00,612.8324551,96.21671978,115.9935523,0,46.09303362,124.5586935,822.9005951,791.3142949,14.1616749,17.4246253
 01/19  01:00:00,593.7397316,96.21671978,109.4885478,0,46.09303362,113.3127805,815.5242215,792.4337829,5.664669961,17.42576867
 01/19  02:00:00,591.317219,96.21671978,107.8759492,0,46.09303362,113.3127805,804.4204735,781.3323324,5.664669961,17.42347116
 01/19  03:00:00,590.4349741,96.21671978,107.2575084,0,46.09303362,113.3127805,791.6519559,777.2638724,5.664669961,8.723413507
 01/19  04:00:00,596.6835493,96.21671978,112.7567755,0,46.09303362,113.3127805,775.9286147,752.8399521,5.664669961,17.42399265
 01/19  05:00:00,690.3846041,96.21671978,118.1987816,0,100.1506573,148.9693994,745.3462035,722.2551252,5.664669961,17.42640837
 01/19  06:00:00,708.338286,96.57987659,131.592221,0,100.1506573,149.8943994,962.6616567,931.0772462,14.1616749,17.42273559
 01/19  07:00:00,921.3630455,97.24106456,118.4673399,0,176.4710373,302.6124365,783.7252331,746.6788952,28.3233498,8.722988131
 01/19  08:00:00,1022.639494,98.37887454,109.7669659,0,243.2593065,310.1097119,773.2238318,704.3468206,42.48502471,26.39198649
 01/19  09:00:00,1066.24572,99.05315483,112.1824509,0,243.2593065,310.1097119,734.3478249,642.3322844,56.64669961,35.3688409
 01/19  10:00:00,1110.817664,99.66283603,123.6117631,0,243.2593065,302.6124365,670.8714819,592.8775512,42.48502471,35.50890602
 01/19  11:00:00,1133.355154,100.1563051,139.4530013,0,243.2593065,310.1097119,655.2975486,548.7480512,70.80837451,35.7411229
 01/19  12:00:00,1158.599478,100.5925432,163.0350076,0,243.2593065,310.1097119,633.2636668,517.6851745,70.80837451,44.77011784
 01/19  13:00:00,1147.33914,101.0202532,192.7161185,0,243.2593065,310.1097119,603.1012318,487.7739892,70.80837451,44.51886809
 01/19  14:00:00,1218.740073,101.3855339,229.9329276,0,243.2593065,302.6124365,557.437294,456.0218966,56.64669961,44.76869783
 01/19  15:00:00,1243.44266,101.6613081,254.5353817,0,243.2593065,302.6124365,509.8185841,431.5977889,42.48502471,35.7357704
 01/19  16:00:00,1251.484813,101.8480545,261.5568568,0,243.2593065,302.6124365,521.9332978,420.6981178,56.64669961,44.58848037
 01/19  17:00:00,1255.082835,101.9454939,257.207365,0,243.2593065,310.1097119,547.7383241,427.3166585,84.97004941,35.45161614
 01/19  18:00:00,1255.016537,101.9999539,242.5878839,0,243.2593065,310.1097119,569.0639904,466.5503977,84.97004941,17.54354337
 01/19  19:00:00,935.0542215,96.21671978,197.3535599,0,166.9389264,199.1109338,656.0267436,553.5788202,84.97004941,17.47787406
 01/19  20:00:00,905.9113986,96.21671978,178.6544451,0,166.9389264,191.6136585,648.8647951,574.741921,56.64669961,17.47617445
 01/19  21:00:00,762.8346104,96.21671978,173.1676498,0,100.1506573,124.5586935,695.1519027,621.0274675,56.64669961,17.47773559
 01/19  22:00:00,710.0410651,96.21671978,161.9597757,0,100.1506573,124.5586935,723.5771337,663.6611878,42.48502471,17.43092113
 01/19  23:00:00,640.8936664,96.21671978,158.1325111,0,46.09303362,124.5586935,726.8987884,681.1508589,28.3233498,17.42457971
 01/19  24:00:00,648.4160185,96.21671978,161.5194946,0,46.09303362,124.5586935,707.8157141,676.2301777,14.1616749,17.42386146
 01/20  01:00:00,630.4840342,96.21671978,156.4741596,0,46.09303362,113.3127805,717.8060896,703.4177284,5.664669961,8.723691318
 01/20  02:00:00,624.5417469,96.21671978,151.7317193,0,46.09303362,113.3127805,743.0503207,719.9611179,5.664669961,17.42453288
 01/20  03:00:00,618.7759801,96.21671978,146.3467752,0,46.09303362,113.3127805,766.3624853,743.274474,5.664669961,17.42334139
 01/20  04:00:00,614.3894609,96.21671978,142.0956962,0,46.09303362,113.3127805,779.7900312,756.7020726,5.664669961,17.42328867
 01/20  05:00:00,709.4307725,96.21671978,146.253989,0,100.1506573,148.9693994,729.5173846,715.1294102,5.664669961,8.723304479
 01/20  06:00:00,734.0916172,96.7021409,166.9304065,0,100.1506573,149.8943994,961.4514477,929.86436,14.1616749,17.4254128
 01/20  07:00:00,951.4971909,97.59826863,158.4507787,0,176.4710373,302.6124365,745.2148192,699.4652269,28.3233498,17.4262425
 01/20  08:00:00,1064.671312,99.00996894,165.2174203,0,243.2593065,310.1097119,680.888725,612.0114827,42.48502471,26.39221754
 01/20  09:00:00,1141.504454,99.83525358,200.6144481,0,243.2593065,310.1097119,626.6212961,543.438528,56.64669961,26.5360685
 01/20  10:00:00,1238.286272,100.4411427,263.4710135,0,243.2593065,302.6124365,568.0806341,490.0710472,42.48502471,35.52456228
 01/20  11:00:00,1329.526668,100.9358504,345.7405519,0,243.2593065,310.1097119,580.7626217,465.2774502,70.80837451,44.67679699
 01/20  12:00:00,1446.313934,101.3720901,451.559129,0,243.2593065,310.1097119,563.9952022,448.4145841,70.80837451,44.77224356
 01/20  13:00:00,1456.25216,101.8042014,493.8609511,0,243.2593065,310.1097119,540.6727321,434.2544502,70.80837451,35.60990744
 01/20  14:00:00,1491.20673,102.150511,493.8609907,0,243.2593065,302.6124365,524.0313059,422.6131405,56.64669961,44.77146578
 01/20  15:00:00,1489.407768,102.2333125,493.8681871,0,243.2593065,302.6124365,502.3229146,415.1574252,42.48502471,44.68046471
 01/20  16:00:00,1490.212545,102.2363446,493.8684311,0,243.2593065,302.6124365,519.0149672,426.7025409,56.64669961,35.66572677
 01/20  17:00:00,1493.313652,102.4092088,494.3821637,0,243.2593065,310.1097119,547.8792266,427.4411888,84.97004941,35.46798836
 01/20  18:00:00,1496.654026,102.5808029,496.9424011,0,243.2593065,310.1097119,541.4956976,430.2231219,84.97004941,26.30252629
 01/20  19:00:00,1210.468171,96.21671978,498.8287931,0,166.9389264,199.1109338,521.6685928,419.2225557,84.97004941,17.47598765
 01/20  20:00:00,1187.517129,96.21671978,486.7151256,0,166.9389264,191.6136585,498.5708442,424.4468532,56.64669961,17.47729139
 01/20  21:00:00,1051.311222,96.21671978,485.4217498,0,100.1506573,124.5586935,539.8645354,465.7391305,56.64669961,17.47870534
 01/20  22:00:00,980.886558,96.21671978,458.4444258,0,100.1506573,124.5586935,535.0786651,475.1627537,42.48502471,17.43088675
 01/20  23:00:00,871.3909619,96.21671978,415.3715398,0,46.09303362,124.5586935,532.8726871,495.8281849,28.3233498,8.721152398
 01/20  24:00:00,855.894659,96.21671978,402.1175161,0,46.09303362,124.5586935,534.276662,502.6894641,14.1616749,17.42552296
 01/21  01:00:00,850.911048,96.21671978,408.5192301,0,46.09303362,113.3127805,531.6019632,508.5106068,5.664669961,17.42668646
 01/21  02:00:00,861.3690324,96.21671978,420.6323895,0,46.09303362,113.3127805,535.6322134,512.5431636,5.664669961,17.4243799
 01/21  03:00:00,861.7196362,96.21671978,422.9317249,0,46.09303362,113.3127805,533.5190545,519.130464,5.664669961,8.723920579
 01/21  04:00:00,837.8822988,96.21671978,398.9102354,0,46.09303362,113.3127805,551.103508,528.013884,5.664669961,17.42495409
 01/21  05:00:00,827.8194115,96.21671978,381.498726,0,55.62514452,113.3127805,548.6805931,525.5915343,5.664669961,17.42438886
 01/21  06:00:00,824.8449118,96.21671978,377.3598541,0,55.62514452,113.3127805,563.1824645,531.597059,14.1616749,17.42373062
 01/21  07:00:00,895.6184154,96.21671978,376.0689934,0,65.15725541,176.8892702,506.9334915,469.8865908,28.3233498,8.723550854
 01/21  08:00:00,1050.750259,96.5223095,422.1544008,0,109.6827682,220.9681645,838.7783457,778.8674458,42.48502471,17.42587525
 01/21  09:00:00,1073.474582,96.51976314,432.4332206,0,109.6827682,220.9681645,710.0420638,635.876512,56.64669961,17.51885221
 01/21  10:00:00,1208.794615,96.89501454,460.7478596,0,131.9455246,266.9558176,663.6544401,594.7661982,42.48502471,26.40321721
 01/21  11:00:00,1255.884263,96.92523293,501.5905433,0,131.9455246,274.4530929,672.2743424,566.0948895,70.80837451,35.37107838
 01/21  12:00:00,1266.042233,96.93902806,510.3629191,0,131.9455246,274.4530929,635.2231098,537.8898201,70.80837451,26.52491524
 01/21  13:00:00,1238.247286,96.95298115,517.5736145,0,131.9455246,274.4530929,626.0369793,519.8652396,70.80837451,35.36336517
 01/21  14:00:00,1237.722014,97.05984817,526.3359034,0,131.9455246,266.9558176,589.7572634,506.5917997,56.64669961,26.51876411
 01/21  15:00:00,1243.838455,97.15043275,531.9519815,0,131.9455246,266.9558176,564.4006862,486.5539716,42.48502471,35.36168989
 01/21  16:00:00,1168.63799,96.21671978,536.0195497,0,109.6827682,212.5458892,435.5764963,352.4047765,56.64669961,26.52502015
 01/21  17:00:00,1177.518053,96.21671978,536.7244261,0,109.6827682,220.0431645,483.3449318,363.0137351,84.97004941,35.36114729
 01/21  18:00:00,1147.542487,96.21671978,531.3043637,0,109.6827682,220.0431645,500.1476623,388.7917964,84.97004941,26.38581653
 01/21  19:00:00,1095.634488,96.21671978,516.9536786,0,100.1506573,199.1109338,534.2860035,431.8927003,84.97004941,17.42325385
